,요양기관명,종별코드명,주소,x좌표,y좌표,시도명,시군구명
210,대명요양병원,요양병원,"서울특별시 영등포구 양평로 99 지하2, 6~9층 (양평동4가, 대명빌딩)",126.8960764,37.536484,서울특별시,영등포구
211,대명휴요양병원,요양병원,대구광역시 남구 대명로 86 8~12층 (대명동),128.5669842,35.8390432,대구광역시,남구
212,대민의료생활협동조합김해요양병원,요양병원,경상남도 김해시 인제로 127 (어방동),128.9038661,35.2399272,경상남도,김해시
213,대암의료재단시애노병원,요양병원,경기도 여주시 북내면 도예로 361-30 (),127.6686057,37.3256158,경기도,여주시
214,대운산휴암요양병원,요양병원,경상남도 양산시 탑골길 310 (용당동),,,경상남도,양산시
215,대전광역시립제1노인전문병원,요양병원,대전광역시 유성구 유성대로 1422 1422,127.3734716,36.4051346,대전광역시,유성구
216,대전광역시립제2노인전문병원,요양병원,대전광역시 동구 산내로 300 (하소동),127.4405915,36.2125829,대전광역시,동구
217,대전그린의료소비자생활협동조합그린요양병원,요양병원,대전광역시 동구 옥천로176번길 15-4  (판암동),127.4599056,36.3159498,대전광역시,동구
218,대전기독요양병원,요양병원,대전광역시 동구 계족로 189  (대동),127.4417024,36.3301774,대전광역시,동구
219,대전동부요양병원,요양병원,대전광역시 동구 동부로 150  (용운동),127.4669619,36.3272392,대전광역시,동구
220,대전보람요양병원,요양병원,대전광역시 중구 인창로 35 (문창동),127.4332528,36.3233551,대전광역시,중구
221,대전연세요양병원,요양병원,대전광역시 유성구 한밭대로492번길 26-30  (봉명동),127.350876,36.358798,대전광역시,유성구
222,대진요양병원,요양병원,경기도 여주시 강천면 강천로 702 (),127.6925397,37.2635385,경기도,여주시
223,대한민국요양병원,요양병원,"서울특별시 동대문구 장한로 200 (장안동, KS빌딩)",127.072484,37.5782948,서울특별시,동대문구
224,대한요양병원,요양병원,광주광역시 남구 서문대로 758 2~5층 (주월동),126.8980564,35.1270338,광주광역시,남구
225,대한요양병원,요양병원,대구광역시 중구 중앙대로 297 3층~7층 (남산동),128.5916007,35.859861,대구광역시,중구
226,더드림요양병원,요양병원,"경기도 의정부시 용민로 198 월드본타워 4,8,9,10층 (민락동)",127.0939686,37.746161,경기도,의정부시
227,더드림의료소비자생활협동조합미래요양병원,요양병원,"경기도 안산시 단원구 선부광장1로 38 401~406호 (선부동, 상록타운)",126.8093892,37.3366487,경기도,안산시
228,더사랑요양병원,요양병원,서울특별시 송파구 마천로 227 보은빌딩 (마천동),127.1433001,37.5005173,서울특별시,송파구
229,더세인트요양병원,요양병원,"서울특별시 구로구 경인로 218 더세인트빌딩 B1.B중,3~15층 (오류동)",126.8451753,37.4962591,서울특별시,구로구
230,더숲요양병원,요양병원,전라북도 전주시 완산구 흑석2길 22 (서서학동),127.1500979,35.7959192,전라북도,전주시
231,더원요양병원,요양병원,경기도 용인시 기흥구 용구대로 2252 더원병원 (신갈동),127.1088427,37.2875413,경기도,용인시
232,더조은요양병원,요양병원,서울특별시 노원구 화랑로 323 (월계동),127.0636702,37.6149081,서울특별시,노원구
233,더조은요양병원,요양병원,경상북도 포항시 북구 장량로 98-0  (장성동),129.3906011,36.0815816,경상북도,포항시
234,더퍼스트요양병원,요양병원,"경기도 화성시 경기대로 1020 1층, 2층 일부, 3층 일부 (병점동)",,,경기도,화성시
235,더편한소사요양병원,요양병원,"경기도 부천시 소사로 236 이레빌딩 1층일부,4층일부,5층,6층 (소사본동)",126.7959241,37.4792816,경기도,부천시
236,더행복요양병원,요양병원,"인천광역시 남동구 미래로 45 벤처빌딩 2,3,4,5,7층 (구월동)",126.7041662,37.4542597,인천광역시,남동구
237,덕수의료재단 덕수요양병원,요양병원,서울특별시 영등포구 영신로34길 5 (영등포동4가),126.9018257,37.5200503,서울특별시,영등포구
238,덕천요양병원,요양병원,부산광역시 북구 기찰로 2-1 (덕천동),129.0054717,35.2111844,부산광역시,북구
239,도화요양병원,요양병원,인천광역시 미추홀구 경인로 302 (도화동),126.6738494,37.4597581,인천광역시,미추홀구
240,돌담요양병원,요양병원,경기도 양주시 백석읍 기산로440번길 106 (),126.9378443,37.7720955,경기도,양주시
241,동국마음요양병원,요양병원,"경기도 고양시 일산동구 숲속마을로 18 웰빙타운 5~8층 4층 403,404호 (풍동)",126.8015039,37.6672517,경기도,고양시
242,동대구요양병원,요양병원,대구광역시 동구 신암남로 159 (신암동),128.6312868,35.8836611,대구광역시,동구
243,동두천제일요양병원,요양병원,경기도 동두천시 광암로 7 동두천제일요양병원 (광암동),127.0827608,37.8949761,경기도,동두천시
244,동백요양병원,요양병원,경기도 용인시 기흥구 동백중앙로 269 (중동),127.1530911,37.2767024,경기도,용인시
245,동부센트럴요양병원,요양병원,"서울특별시 강동구 올림픽로98길 8 (암사동, 동부센트럴요양병원)",127.1284426,37.5511272,서울특별시,강동구
246,동부참사랑요양병원,요양병원,서울특별시 광진구 동일로 154 (화양동),127.0663265,37.5457631,서울특별시,광진구
247,동서요양병원,요양병원,서울특별시 성북구 동소문로 306-306 (하월곡동),127.028927,37.6069155,서울특별시,성북구
248,동서요양병원,요양병원,경기도 수원시 장안구 경수대로 762-762 (연무동),127.0217,37.2912,경기도,수원시
249,동서천요양병원,요양병원,충청남도 서천군 화양면 활산로 245 동서천요양병원,126.8086106,36.0665109,충청남도,서천군
250,동서하나로요양병원,요양병원,광주광역시 북구 대자실로 33  (운암동),126.8740556,35.1801063,광주광역시,북구
251,동아대학교대신요양병원,요양병원,부산광역시 서구 대신공원로 26 동아대학교병원 (동대신동3가),129.018725,35.120757,부산광역시,서구
252,동원노인전문병원,요양병원,경기도 동두천시 탑신로 522 (탑동동),127.1360859,37.9000563,경기도,동두천시
253,동원요양병원,요양병원,경기도 고양시 일산동구 일산로 439 지하1~2층 지상2~5층호 (정발산동),126.778043,37.6729564,경기도,고양시
254,동창원요양병원,요양병원,"경상남도 창원시 의창구 동읍 의창대로 870-5 1,2,3,4층 지하1층(103호)",128.6867099,35.2780858,경상남도,창원시
255,동해금강요양병원,요양병원,강원도 동해시 동해대로 5143 동해금강요양병원 (효가동),129.1066052,37.5034504,강원도,동해시
256,동해요양병원,요양병원,강원도 동해시 중앙로 218 218,129.1156782,37.520357,강원도,동해시
257,동해이레요양병원,요양병원,강원도 동해시 덕골길 76-40  (천곡동),129.0969464,37.5179251,강원도,동해시
258,동행요양병원,요양병원,광주광역시 북구 무등로 226 (신안동),126.9077391,35.164314,광주광역시,북구
259,둔산엔젤요양병원,요양병원,"대전광역시 서구 대덕대로 244-0 901호 (둔산동,건국타워(9~11층))",127.3799883,36.3545564,대전광역시,서구
260,둔산요양병원,요양병원,"대전광역시 서구 둔산중로 38-0 둔산메트로존(9,10층)",127.3872546,36.3499147,대전광역시,서구
261,드림요양병원,요양병원,"서울특별시 송파구 송이로 111 B3-6층 (가락동, 청석빌딩)",127.1221669,37.4967206,서울특별시,송파구
262,따사랑요양병원,요양병원,울산광역시 남구 봉월로 161 2-5층 (신정동),129.307138,35.546808,울산광역시,남구
263,라온요양병원,요양병원,충청남도 공주시 우성면 통천포길 333 (),127.0483501,36.4761044,충청남도,공주시
264,라온힐요양병원,요양병원,경기도 성남시 중원구 양현로405번길 13 지하3층.2~10층 (여수동),127.1268862,37.4182637,경기도,성남시
265,라이온요양병원,요양병원,"인천광역시 남동구 경인로 520 탑프라자2 5,6층일부7~10층 (간석동)",126.6970709,37.460777,인천광역시,남동구
266,라이프요양병원,요양병원,경기도 하남시 미사강변대로 42 DK골드타워 3~7층 (풍산동),127.1859432,37.5541434,경기도,하남시
267,라임요양병원,요양병원,인천광역시 남동구 구월로 135 (간석동),126.7054793,37.4571299,인천광역시,남동구
268,라파요양병원,요양병원,"부산광역시 사하구 다대로 544 3-4층 (다대동, 진요빌딩)",128.9709781,35.0578274,부산광역시,사하구
269,로뎀요양병원,요양병원,인천광역시 미추홀구 주안로 211 지엔엠빌딩(1층 일부 ~ 9층) (주안동),126.6933827,37.463683,인천광역시,미추홀구
270,로젠요양병원,요양병원,경기도 동두천시 삼육사로 1012 (생연동),127.0627285,37.8992117,경기도,동두천시
271,로하스광명요양병원,요양병원,"경기도 광명시 디지털로 25 (철산동, 청덕빌딩)",126.8701994,37.4740923,경기도,광명시
272,로하스동서울요양병원,요양병원,"서울특별시 중랑구 봉화산로 194 신아타운 4,5층 (신내동)",127.0947162,37.6064552,서울특별시,중랑구
273,로하스요양병원,요양병원,경기도 동두천시 평화로2169번길 24 로하스요양병원 (송내동),127.0533904,37.8815738,경기도,동두천시
274,로하스용인요양병원,요양병원,"경기도 용인시 처인구 금령로 21 (김량장동, 메디타워)",127.1986399,37.2350458,경기도,용인시
275,로하스은평효요양병원,요양병원,"서울특별시 은평구 연서로 209 보성빌 2,3일부,4~6층 (갈현동)",126.9188706,37.6173473,서울특별시,은평구
276,로하스인천요양병원,요양병원,인천광역시 연수구 벚꽃로 114 브랫슬 7~8층 (연수동),126.6781212,37.4170583,인천광역시,연수구
277,로하스일산요양병원,요양병원,"경기도 고양시 일산서구 일중로 59 (일산동, 일산마샬빌딩 4,5,6,7,8층)",126.7752064,37.6849998,경기도,고양시
278,로하스참사랑요양병원,요양병원,서울특별시 영등포구 경인로77길 6 (문래동2가),126.8933557,37.5127119,서울특별시,영등포구
279,로하스클로버요양병원,요양병원,경기도 고양시 덕양구  호국로 804 (성사동),126.8375474,37.6573648,경기도,고양시
280,마노요양병원,요양병원,경기도 안성시 보개면 남사당로 196-61 196,127.3089271,37.0297106,경기도,안성시
281,마더스 요양병원,요양병원,광주광역시 서구 상무누리로 75 지하1-3층층 (치평동),126.837209,35.1493296,광주광역시,서구
282,마루요양병원,요양병원,전라남도 화순군 춘양면 개천로 249 (),126.9234679,34.9295561,전라남도,화순군
283,마리아성모요양병원,요양병원,"서울특별시 영등포구 영중로 122 (영등포동8가, 일이빌딩)",126.905982,37.5271374,서울특별시,영등포구
284,마산요양병원,요양병원,"경상남도 창원시 마산회원구 무학로 619 (회원동, 마산노인병원)",128.5644341,35.221736,경상남도,창원시
285,마석기독요양병원,요양병원,경기도 남양주시 화도읍 마석중앙로 46-1 (),127.3049028,37.6526042,경기도,남양주시
286,마포요양병원,요양병원,서울특별시 마포구 성산로 128 지하1~지상5층 (성산동),126.9082019,37.5637955,서울특별시,마포구
287,만인요양병원,요양병원,전라북도 전주시 덕진구 발단길 5 (송천동2가),,,전라북도,전주시
288,매그너스요양병원,요양병원,경기도 남양주시 수동면 지둔로445번길 33-51 매그너스요양병원,127.2976754,37.7214956,경기도,남양주시
289,메디누리요양병원,요양병원,"경기도 고양시 일산서구 일현로 53 1,4,5-8층 (탄현동)",126.7630155,37.6919635,경기도,고양시
290,메디암요양병원,요양병원,대구광역시 남구 봉덕로 33 (봉덕동),128.5943894,35.8453756,대구광역시,남구
291,메디움강남요양병원,요양병원,서울특별시 강남구 강남대로 276 (도곡동),,,서울특별시,강남구
292,메디움수원요양병원,요양병원,"경기도 수원시 장안구 팔달로 235 (영화동, 메디움수원요양병원)",127.0109215,37.2876872,경기도,수원시
293,메디움천안요양병원,요양병원,"충청남도 천안시 동남구 유량로 180 (유량동, 메디움천안요양병원)",127.1783173,36.8109891,충청남도,천안시
